virus tax id	virus name	virus lineage	refseq id	KEGG GENOME	KEGG DISEASE	DISEASE	host tax id	host name	host lineage	pmid	evidence	sample type	source organism
666961	Drosophila melanogaster sigmavirus HAP23	Viruses; ssRNA viruses; ssRNA negative-strand viruses; Mononegavirales; Rhabdoviridae; Sigmavirus; Drosophila melanogaster sigmavirus	GQ375258	NA	NA	NA	7227	Drosophila melanogaster	Eukaryota; Metazoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Diptera; Brachycera; Muscomorpha; Ephydroidea; Drosophilidae; Drosophilinae; Drosophilini; Drosophila; Sophophora; melanogaster group; melanogaster subgroup	NA	RefSeq	NA	NA
663282	Drosophila melanogaster totivirus SW-2009a	Viruses; dsRNA viruses; Totiviridae; unclassified Totiviridae	NC_013499	NA	NA	NA	7227	Drosophila melanogaster	Eukaryota; Metazoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Diptera; Brachycera; Muscomorpha; Ephydroidea; Drosophilidae; Drosophilinae; Drosophilini; Drosophila; Sophophora; melanogaster group; melanogaster subgroup	NA	RefSeq	NA	NA
666962	Drosophila obscura sigmavirus 10A	Viruses; ssRNA viruses; ssRNA negative-strand viruses; Mononegavirales; Rhabdoviridae; Sigmavirus; Drosophila obscura sigmavirus	NC_022580	NA	NA	NA	7282	Drosophila obscura	Eukaryota; Metazoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Diptera; Brachycera; Muscomorpha; Ephydroidea; Drosophilidae; Drosophilinae; Drosophilini; Drosophila; Sophophora; obscura group; obscura subgroup	NA	RefSeq	NA	NA
1500865	Drosophila subobscura Nora virus	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; unclassified ssRNA positive-strand viruses	NC_024487	NA	NA	NA	7241	Drosophila subobscura	Eukaryota; Metazoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Diptera; Brachycera; Muscomorpha; Ephydroidea; Drosophilidae; Drosophilinae; Drosophilini; Drosophila; Sophophora; obscura group; obscura subgroup	NA	RefSeq	NA	NA
48981	Drosophila X virus	Viruses; dsRNA viruses; Birnaviridae; Entomobirnavirus	NC_004169, NC_004177	NA	NA	NA	7227	Drosophila melanogaster	Eukaryota; Metazoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Diptera; Brachycera; Muscomorpha; Ephydroidea; Drosophilidae; Drosophilinae; Drosophilini; Drosophila; Sophophora; melanogaster group; melanogaster subgroup	NA	UniProt	NA	NA
1482734	Duck aalivirus 1	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Picornaviridae; Aalivirus; Aalivirus A	NC_023985	NA	NA	NA	8839	Anas platyrhynchos	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Aves; Neognathae; Anseriformes; Anatidae; Anatinae; Anas	NA	RefSeq	NA	NA
130329	Duck adenovirus 1	Viruses; dsDNA viruses, no RNA stage; Adenoviridae; Atadenovirus; Duck atadenovirus A	Y09598	NA	NA	NA	8839	Anas platyrhynchos	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Aves; Neognathae; Anseriformes; Anatidae; Anatinae; Anas	NA	NA	NA	NA
1520006	Duck adenovirus 2	Viruses; dsDNA viruses, no RNA stage; Adenoviridae; Aviadenovirus; Duck aviadenovirus B	NC_024486	NA	NA	NA	8855	Cairina moschata	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Aves; Neognathae; Anseriformes; Anatidae; Anatinae; Cairina	NA	RefSeq	NA	NA
2006585	Duck associated cyclovirus 1	Viruses; ssDNA viruses; Circoviridae; Cyclovirus; unclassified Cyclovirus	NC_034977	NA	NA	NA	8839	Anas platyrhynchos	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Aves; Neognathae; Anseriformes; Anatidae; Anatinae; Anas	NA	RefSeq	NA	NA
1239441	Duck astrovirus	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Astroviridae; Avastrovirus; Avastrovirus 3	KF753804	NA	NA	NA	8839	Anas platyrhynchos	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Aves; Neognathae; Anseriformes; Anatidae; Anatinae; Anas	NA	NA	NA	NA
707882	Duck astrovirus 1	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Astroviridae; Avastrovirus; unclassified Avastrovirus; Duck astrovirus GII.A	FJ919226	NA	NA	NA	8839	Anas platyrhynchos	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Aves; Neognathae; Anseriformes; Anatidae; Anatinae; Anas	NA	RefSeq	NA	NA
622438	Duck astrovirus C-NGB	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Astroviridae; Avastrovirus; unclassified Avastrovirus; Duck astrovirus GII.A	NC_012437	NA	NA	NA	8839	Anas platyrhynchos	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Aves; Neognathae; Anseriformes; Anatidae; Anatinae; Anas	NA	RefSeq	NA	NA
130328	Duck atadenovirus A	Viruses; dsDNA viruses, no RNA stage; Adenoviridae; Atadenovirus	AC_000004, NC_001813	NA	NA	NA	8839	Anas platyrhynchos	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Aves; Neognathae; Anseriformes; Anatidae; Anatinae; Anas	NA	NA	NA	NA
130328	Duck atadenovirus A	Viruses; dsDNA viruses, no RNA stage; Adenoviridae; Atadenovirus	AC_000004, NC_001813	NA	NA	NA	9031	Gallus gallus	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Aves; Neognathae; Galliformes; Phasianidae; Phasianinae; Gallus	9375018	Literature	NA	NA
324685	Duck circovirus	Viruses; ssDNA viruses; Circoviridae; Circovirus	NC_007220	NA	NA	NA	8839	Anas platyrhynchos	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Aves; Neognathae; Anseriformes; Anatidae; Anatinae; Anas	NA	RefSeq	NA	NA
300188	Duck coronavirus	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Nidovirales; Coronaviridae; Coronavirinae; Gammacoronavirus; Avian coronavirus	JF705860	NA	NA	NA	8839	Anas platyrhynchos	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Aves; Neognathae; Anseriformes; Anatidae; Anatinae; Anas	NA	RefSeq	NA	NA
1207926	Duck egg-drop syndrome virus	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Flaviviridae; Flavivirus; Tembusu virus	JQ920421	NA	NA	NA	8839	Anas platyrhynchos	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Aves; Neognathae; Anseriformes; Anatidae; Anatinae; Anas	NA	RefSeq	NA	NA
1843768	Duck faeces associated circular DNA virus 1	Viruses; unclassified viruses	NC_030131	NA	NA	NA	8839	Anas platyrhynchos	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Aves; Neognathae; Anseriformes; Anatidae; Anatinae; Anas	NA	RefSeq	NA	NA
1843769	Duck faeces associated circular DNA virus 2	Viruses; unclassified viruses	NC_030133	NA	NA	NA	8839	Anas platyrhynchos	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Aves; Neognathae; Anseriformes; Anatidae; Anatinae; Anas	NA	RefSeq	NA	NA
1843770	Duck faeces associated circular DNA virus 3	Viruses; unclassified viruses	NC_030134	NA	NA	NA	8839	Anas platyrhynchos	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Aves; Neognathae; Anseriformes; Anatidae; Anatinae; Anas	NA	RefSeq	NA	NA
1150860	Duck flavivirus TA	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Flaviviridae; Flavivirus; Tembusu virus	JQ289550	NA	NA	NA	8839	Anas platyrhynchos	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Aves; Neognathae; Anseriformes; Anatidae; Anatinae; Anas	NA	RefSeq	NA	NA
1006061	Duck hepatitis A virus 1	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Picornaviridae; Avihepatovirus; Avihepatovirus A	NC_008250	NA	NA	NA	8839	Anas platyrhynchos	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Aves; Neognathae; Anseriformes; Anatidae; Anatinae; Anas	17030865	Literature	NA	NA
1006061	Duck hepatitis A virus 1	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Picornaviridae; Avihepatovirus; Avihepatovirus A	NC_008250	NA	NA	NA	9031	Gallus gallus	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Aves; Neognathae; Galliformes; Phasianidae; Phasianinae; Gallus	17030865	Literature	NA	NA
1006063	Duck hepatitis A virus 3	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Picornaviridae; Avihepatovirus; Avihepatovirus A	DQ256132, DQ256133, DQ256134, DQ812093, GQ122332	NA	NA	NA	8839	Anas platyrhynchos	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Aves; Neognathae; Anseriformes; Anatidae; Anatinae; Anas	NA	RefSeq	NA	NA
12639	Duck hepatitis B virus	Viruses; Retro-transcribing viruses; Hepadnaviridae; Avihepadnavirus	NC_001344	NA	NA	NA	8835	Anas	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Aves; Neognathae; Anseriformes; Anatidae; Anatinae	NA	UniProt	NA	NA
427748	Duck hepatitis virus 2 strain 04G	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Picornaviridae; Avihepatovirus; Avihepatovirus A; Duck hepatitis A virus 2	EF067923	NA	NA	NA	8839	Anas platyrhynchos	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Aves; Neognathae; Anseriformes; Anatidae; Anatinae; Anas	NA	NA	NA	NA
427749	Duck hepatitis virus 2 strain 90D	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Picornaviridae; Avihepatovirus; Avihepatovirus A; Duck hepatitis A virus 2	EF067924	NA	NA	NA	8839	Anas platyrhynchos	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Aves; Neognathae; Anseriformes; Anatidae; Anatinae; Anas	NA	NA	NA	NA
398066	Duck hepatitis virus DHV-HSS	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Picornaviridae; Avihepatovirus; Avihepatovirus A; Duck hepatitis A virus 1	DQ812092	NA	NA	NA	8839	Anas platyrhynchos	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Aves; Neognathae; Anseriformes; Anatidae; Anatinae; Anas	NA	NA	NA	NA
542654	Duck hepatitis virus G	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Picornaviridae; Avihepatovirus; Avihepatovirus A; Duck hepatitis A virus 3	EU755009	NA	NA	NA	8839	Anas platyrhynchos	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Aves; Neognathae; Anseriformes; Anatidae; Anatinae; Anas	NA	NA	NA	NA
673840	Duck hepatitis virus SD01	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Picornaviridae; Avihepatovirus; Avihepatovirus A; Duck hepatitis A virus 3	GQ485310	NA	NA	NA	8839	Anas platyrhynchos	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Aves; Neognathae; Anseriformes; Anatidae; Anatinae; Anas	NA	RefSeq	NA	NA
673841	Duck hepatitis virus SD02	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Picornaviridae; Avihepatovirus; Avihepatovirus A; Duck hepatitis A virus 3	GQ485311	NA	NA	NA	8839	Anas platyrhynchos	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Aves; Neognathae; Anseriformes; Anatidae; Anatinae; Anas	NA	RefSeq	NA	NA
1400257	Duck infectious anemia virus	Viruses; Ortervirales; Retroviridae; Orthoretrovirinae; Gammaretrovirus; Reticuloendotheliosis virus group; unclassified Reticuloendotheliosis virus group	KF313137	NA	NA	NA	8839	Anas platyrhynchos	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Aves; Neognathae; Anseriformes; Anatidae; Anatinae; Anas	NA	RefSeq	NA	NA
1350001	Duck megrivirus	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Picornaviridae; Megrivirus; unclassified Megrivirus	NC_024120	NA	NA	NA	8839	Anas platyrhynchos	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Aves; Neognathae; Anseriformes; Anatidae; Anatinae; Anas	NA	RefSeq	NA	NA
1399582	Duck Tembusu virus	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Flaviviridae; Flavivirus; Tembusu virus	KC990542	NA	NA	NA	8839	Anas platyrhynchos	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Aves; Neognathae; Anseriformes; Anatidae; Anatinae; Anas	NA	RefSeq	NA	NA
1980521	Dugbe orthonairovirus	Viruses; ssRNA viruses; ssRNA negative-strand viruses; Bunyavirales; Nairoviridae; Orthonairovirus	NC_004157, NC_004158, NC_004159	NA	NA	NA	9606	Homo sapiens	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Mammalia; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Catarrhini; Hominoidea; Hominidae; Homininae; Homo	NA	UniProt	NA	NA
1980521	Dugbe orthonairovirus	Viruses; ssRNA viruses; ssRNA negative-strand viruses; Bunyavirales; Nairoviridae; Orthonairovirus	NC_004157, NC_004158, NC_004159	NA	NA	NA	34610	Amblyomma variegatum	Eukaryota; Metazoa; Arthropoda; Chelicerata; Arachnida; Acari; Parasitiformes; Ixodida; Ixodoidea; Ixodidae; Amblyomminae; Amblyomma	NA	UniProt	NA	NA
1980521	Dugbe orthonairovirus	Viruses; ssRNA viruses; ssRNA negative-strand viruses; Bunyavirales; Nairoviridae; Orthonairovirus	NC_004157, NC_004158, NC_004159	NA	NA	NA	34611	Rhipicephalus annulatus	Eukaryota; Metazoa; Arthropoda; Chelicerata; Arachnida; Acari; Parasitiformes; Ixodida; Ixodoidea; Ixodidae; Rhipicephalinae; Rhipicephalus; Boophilus	NA	UniProt	NA	NA
1980521	Dugbe orthonairovirus	Viruses; ssRNA viruses; ssRNA negative-strand viruses; Bunyavirales; Nairoviridae; Orthonairovirus	NC_004157, NC_004158, NC_004159	NA	NA	NA	34630	Rhipicephalus	Eukaryota; Metazoa; Arthropoda; Chelicerata; Arachnida; Acari; Parasitiformes; Ixodida; Ixodoidea; Ixodidae; Rhipicephalinae	NA	UniProt	NA	NA
1980521	Dugbe orthonairovirus	Viruses; ssRNA viruses; ssRNA negative-strand viruses; Bunyavirales; Nairoviridae; Orthonairovirus	NC_004157, NC_004158, NC_004159	NA	NA	NA	60189	Rhipicephalus decoloratus	Eukaryota; Metazoa; Arthropoda; Chelicerata; Arachnida; Acari; Parasitiformes; Ixodida; Ixodoidea; Ixodidae; Rhipicephalinae; Rhipicephalus; Boophilus	NA	UniProt	NA	NA
1980521	Dugbe orthonairovirus	Viruses; ssRNA viruses; ssRNA negative-strand viruses; Bunyavirales; Nairoviridae; Orthonairovirus	NC_004157, NC_004158, NC_004159	NA	NA	NA	72855	Hyalomma truncatum	Eukaryota; Metazoa; Arthropoda; Chelicerata; Arachnida; Acari; Parasitiformes; Ixodida; Ixodoidea; Ixodidae; Hyalomminae; Hyalomma	NA	UniProt	NA	NA
1980521	Dugbe orthonairovirus	Viruses; ssRNA viruses; ssRNA negative-strand viruses; Bunyavirales; Nairoviridae; Orthonairovirus	NC_004157, NC_004158, NC_004159	NA	NA	NA	72862	Hyalomma rufipes	Eukaryota; Metazoa; Arthropoda; Chelicerata; Arachnida; Acari; Parasitiformes; Ixodida; Ixodoidea; Ixodidae; Hyalomminae; Hyalomma	NA	UniProt	NA	NA
1980521	Dugbe orthonairovirus	Viruses; ssRNA viruses; ssRNA negative-strand viruses; Bunyavirales; Nairoviridae; Orthonairovirus	NC_004157, NC_004158, NC_004159	NA	NA	NA	136141	Rhipicephalus geigyi	Eukaryota; Metazoa; Arthropoda; Chelicerata; Arachnida; Acari; Parasitiformes; Ixodida; Ixodoidea; Ixodidae; Rhipicephalinae; Rhipicephalus; Boophilus	NA	UniProt	NA	NA
70823	Dulcamara mottle virus	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Tymovirales; Tymoviridae; Tymovirus	NC_007609	NA	NA	NA	45834	Solanum dulcamara	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; asterids; Solanales; Solanaceae; Solanoideae; Solaneae; Solanum	19664793	Literature	NA	NA
754069	Dunaliella viridis virus SI2	Viruses; dsDNA viruses, no RNA stage; unclassified dsDNA viruses	NC_023841	NA	NA	NA	140095	Dunaliella viridis	Eukaryota; Viridiplantae; Chlorophyta; Chlorophyceae; Chlamydomonadales; Dunaliellaceae; Dunaliella	NA	NA	NA	NA
38767	Duvenhage lyssavirus	Viruses; ssRNA viruses; ssRNA negative-strand viruses; Mononegavirales; Rhabdoviridae; Lyssavirus	NC_020810	NA	NA	NA	9606	Homo sapiens	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Mammalia; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Catarrhini; Hominoidea; Hominidae; Homininae; Homo	NA	RefSeq, UniProt	NA	NA
38767	Duvenhage lyssavirus	Viruses; ssRNA viruses; ssRNA negative-strand viruses; Mononegavirales; Rhabdoviridae; Lyssavirus	NC_020810	NA	NA	NA	40674	Mammalia	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii	NA	UniProt	NA	NA
1888317	Duwamo virus	Viruses; unclassified viruses	NC_030846	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
557419	Dweet mottle virus	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Tymovirales; Betaflexiviridae; Trivirinae; Citrivirus; Citrus leaf blotch virus	FJ009367	NA	NA	NA	1084239	Citrus reticulata x Citrus sinensis	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; rosids; Sapindales; Rutaceae; Aurantioideae; Citrus	NA	RefSeq	NA	NA
551224	Dysaphis plantaginea densovirus	Viruses; ssDNA viruses; Parvoviridae; Densovirinae; Ambidensovirus; Hemipteran ambidensovirus 2	NC_034532	NA	NA	NA	214836	Dysaphis plantaginea	Eukaryota; Metazoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Paraneoptera; Hemiptera; Sternorrhyncha; Aphidomorpha; Aphidoidea; Aphididae; Aphidinae; Macrosiphini; Dysaphis	NA	RefSeq	NA	NA
223262	East African cassava mosaic Cameroon virus	Viruses; ssDNA viruses; Geminiviridae; Begomovirus	NC_004625, NC_004630	NA	NA	NA	3983	Manihot esculenta	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; rosids; Malpighiales; Euphorbiaceae; Crotonoideae; Manihoteae; Manihot	10640569	Literature	NA	NA
393599	East African cassava mosaic Kenya virus	Viruses; ssDNA viruses; Geminiviridae; Begomovirus	NC_011583, NC_011584	NA	NA	NA	3983	Manihot esculenta	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; rosids; Malpighiales; Euphorbiaceae; Crotonoideae; Manihoteae; Manihot	NA	RefSeq	NA	NA
223264	East African cassava mosaic Malawi virus	Viruses; ssDNA viruses; Geminiviridae; Begomovirus	NC_022644, NC_022645	NA	NA	NA	3983	Manihot esculenta	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; rosids; Malpighiales; Euphorbiaceae; Crotonoideae; Manihoteae; Manihot	NA	RefSeq	NA	NA
223264	East African cassava mosaic Malawi virus	Viruses; ssDNA viruses; Geminiviridae; Begomovirus	NC_022644, NC_022645	NA	NA	NA	4100	Nicotiana benthamiana	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; asterids; Solanales; Solanaceae; Nicotianoideae; Nicotianeae; Nicotiana	NA	RefSeq	NA	NA
62079	East African cassava mosaic virus	Viruses; ssDNA viruses; Geminiviridae; Begomovirus	NC_004674, NC_004676	NA	NA	NA	3983	Manihot esculenta	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; rosids; Malpighiales; Euphorbiaceae; Crotonoideae; Manihoteae; Manihot	11172108	Literature	NA	NA
581119	East African cassava mosaic virus-Uganda BFA/2008	Viruses; ssDNA viruses; Geminiviridae; Begomovirus; East African cassava mosaic virus	FM877474	NA	NA	NA	3983	Manihot esculenta	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; rosids; Malpighiales; Euphorbiaceae; Crotonoideae; Manihoteae; Manihot	NA	RefSeq	NA	NA
223275	East African cassava mosaic Zanzibar virus	Viruses; ssDNA viruses; Geminiviridae; Begomovirus	NC_004655, NC_004656	NA	NA	NA	3983	Manihot esculenta	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; rosids; Malpighiales; Euphorbiaceae; Crotonoideae; Manihoteae; Manihot	NA	RefSeq	NA	NA
341167	East Asian Passiflora virus	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Potyviridae; Potyvirus	NC_007728	NA	NA	NA	78168	Passiflora edulis	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; rosids; Malpighiales; Passifloraceae; Passiflora	16718357	Literature	NA	NA
11021	Eastern equine encephalitis virus	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Togaviridae; Alphavirus	NC_003899	T40054	H01535	Eastern equine encephalitis	7158	Aedes	Eukaryota; Metazoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Diptera; Nematocera; Culicomorpha; Culicoidea; Culicidae; Culicinae; Aedini	NA	UniProt	NA	NA
11021	Eastern equine encephalitis virus	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Togaviridae; Alphavirus	NC_003899	T40054	H01535	Eastern equine encephalitis	9126	Passeriformes	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Aves; Neognathae	NA	UniProt	NA	NA
11021	Eastern equine encephalitis virus	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Togaviridae; Alphavirus	NC_003899	T40054	H01535	Eastern equine encephalitis	9606	Homo sapiens	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Mammalia; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Catarrhini; Hominoidea; Hominidae; Homininae; Homo	NA	UniProt	NA	NA
11021	Eastern equine encephalitis virus	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Togaviridae; Alphavirus	NC_003899	T40054	H01535	Eastern equine encephalitis	9796	Equus caballus	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Mammalia; Laurasiatheria; Perissodactyla; Equidae; Equus; Equus	2574935	Literature	NA	NA
11021	Eastern equine encephalitis virus	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Togaviridae; Alphavirus	NC_003899	T40054	H01535	Eastern equine encephalitis	228917	Ochlerotatus canadensis	Eukaryota; Metazoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Diptera; Nematocera; Culicomorpha; Culicoidea; Culicidae; Culicinae; Aedini; Ochlerotatus; Ochlerotatus	2574935	Literature	NA	NA
11021	Eastern equine encephalitis virus	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Togaviridae; Alphavirus	NC_003899	T40054	H01535	Eastern equine encephalitis	329109	Culiseta melanura	Eukaryota; Metazoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Diptera; Nematocera; Culicomorpha; Culicoidea; Culicidae; Culicinae; Culisetini; Culiseta	2574935	Literature	NA	NA
128952	Ebola virus - Mayinga, Zaire, 1976	Viruses; ssRNA viruses; ssRNA negative-strand viruses; Mononegavirales; Filoviridae; Ebolavirus; Zaire ebolavirus; Ebola virus	AF086833	NA	NA	NA	9606	Homo sapiens	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Mammalia; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Catarrhini; Hominoidea; Hominidae; Homininae; Homo	NA	UniProt	NA	NA
